Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Black,90,60,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,95,60,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,100,60,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,80,40,125,6.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,40,125,6.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,40,125,6.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,40,125,6.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,40,125,6.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,45,130,7.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,45,130,7.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,45,130,7.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,45,130,7.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,45,130,7.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,50,135,7.5,800,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,50,135,7.5,800,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,50,135,7.5,800,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,50,135,7.5,800,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,50,135,7.5,800,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,55,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,55,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,55,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,55,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,55,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,60,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,60,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,60,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,60,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,60,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,40,130,7.0,700,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,85,40,130,7.0,700,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,90,40,130,7.0,700,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,95,40,130,7.0,700,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,100,40,130,7.0,700,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,80,45,135,7.5,800,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,85,45,135,7.5,800,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,90,45,135,7.5,800,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,95,45,135,7.5,800,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,100,45,135,7.5,800,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,80,50,140,6.0,700,20,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,85,50,140,6.0,700,20,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,90,50,140,6.0,700,20,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,95,50,140,6.0,700,20,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,100,50,140,6.0,700,20,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,80,55,120,6.5,800,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,85,55,120,6.5,800,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,90,55,120,6.5,800,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,95,55,120,6.5,800,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,100,55,120,6.5,800,25,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,80,60,125,7.0,700,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,85,60,125,7.0,700,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,90,60,125,7.0,700,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,95,60,125,7.0,700,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,100,60,125,7.0,700,30,Grapes,Hydrated Lime,https://youtu.be/ejhkk0_BNns
Black,80,40,135,7.5,800,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,85,40,135,7.5,800,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,90,40,135,7.5,800,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,95,40,135,7.5,800,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,100,40,135,7.5,800,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,80,45,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,85,45,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,90,45,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,95,45,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,100,45,140,6.0,700,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,80,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,85,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,90,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,95,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,100,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,80,55,125,7.0,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,85,55,125,7.0,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,90,55,125,7.0,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,95,55,125,7.0,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,100,55,125,7.0,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,80,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,85,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,90,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,95,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,100,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Black,80,40,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,40,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,40,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,40,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,40,140,6.0,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,50,125,7.0,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,50,125,7.0,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,50,125,7.0,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,50,125,7.0,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,50,125,7.0,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,80,60,135,6.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,85,60,135,6.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,90,60,135,6.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,95,60,135,6.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,100,60,135,6.0,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Black,120,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE8
Black,125,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE9
Black,130,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE10
Black,135,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE11
Black,140,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE12
Black,145,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE13
Black,150,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE14
Black,120,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE15
Black,125,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE16
Black,130,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE17
Black,135,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE18
Black,140,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE19
Black,145,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE20
Black,150,65,45,6.0,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE21
Black,120,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE22
Black,125,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE23
Black,130,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE24
Black,135,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE25
Black,140,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE26
Black,145,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE27
Black,150,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE28
Black,120,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE29
Black,125,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE30
Black,130,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE31
Black,135,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE32
Black,140,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE33
Black,145,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE34
Black,150,75,55,7.0,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE35
Black,120,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE36
Black,125,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE37
Black,130,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE38
Black,135,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE39
Black,140,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE40
Black,145,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE41
Black,150,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE42
Black,120,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE43
Black,125,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE44
Black,130,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE45
Black,135,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE46
Black,140,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE47
Black,145,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE48
Black,150,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE49
Black,120,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE50
Black,125,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE51
Black,130,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE52
Black,135,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE53
Black,140,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE54
Black,145,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE55
Black,150,65,50,6.0,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE56
Black,120,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE57
Black,125,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE58
Black,130,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE59
Black,135,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE60
Black,140,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE61
Black,145,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE62
Black,150,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE63
Black,120,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE64
Black,125,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE65
Black,130,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE66
Black,135,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE67
Black,140,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE68
Black,145,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE69
Black,150,75,60,7.0,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE70
Black,120,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE71
Black,125,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE72
Black,130,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE73
Black,135,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE74
Black,140,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE75
Black,145,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE76
Black,150,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE77
Black,120,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE78
Black,125,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE79
Black,130,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE80
Black,135,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE81
Black,140,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE82
Black,145,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE83
Black,150,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE84
Black,120,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE85
Black,125,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE86
Black,130,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE87
Black,135,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE88
Black,140,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE89
Black,145,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE90
Black,150,65,55,6.0,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE91
Black,120,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE92
Black,125,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE93
Black,130,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE94
Black,135,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE95
Black,140,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE96
Black,145,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE97
Black,150,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE98
Black,120,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE99
Black,125,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE100
Black,130,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE101
Black,135,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE102
Black,140,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE103
Black,145,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE104
Black,150,75,40,7.0,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE105
Black,120,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE106
Black,125,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE107
Black,130,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE108
Black,135,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE109
Black,140,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE110
Black,145,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE111
Black,150,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE112
Black,120,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE113
Black,125,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE114
Black,130,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE115
Black,135,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE116
Black,140,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE117
Black,145,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE118
Black,150,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE119
Black,120,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE120
Black,125,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE121
Black,130,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE122
Black,135,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE123
Black,140,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE124
Black,145,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE125
Black,150,65,60,6.0,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE126
Black,120,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE127
Black,125,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE128
Black,130,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE129
Black,135,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE130
Black,140,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE131
Black,145,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE132
Black,150,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE133
Black,120,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE134
Black,125,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE135
Black,130,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE136
Black,135,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE137
Black,140,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE138
Black,145,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE139
Black,150,75,45,7.0,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE140
Black,120,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE141
Black,125,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE142
Black,130,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE143
Black,135,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE144
Black,140,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE145
Black,145,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE146
Black,150,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE147
Black,120,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE148
Black,125,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE149
Black,130,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE150
Black,135,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE151
Black,140,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE152
Black,145,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE153
Black,150,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE154
Black,120,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE155
Black,125,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE156
Black,130,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE157
Black,135,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE158
Black,140,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE159
Black,145,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE160
Black,150,65,40,6.0,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE161
Black,120,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE162
Black,125,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE163
Black,130,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE164
Black,135,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE165
Black,140,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE166
Black,145,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE167
Black,150,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE168
Black,120,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE169
Black,125,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE170
Black,130,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE171
Black,135,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE172
Black,140,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE173
Black,145,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE174
Black,150,75,50,7.0,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE175
Black,120,80,55,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE176
Black,125,80,30,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE177
Black,130,80,30,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE178
Black,135,80,30,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE179
Black,140,80,40,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE180
Black,145,80,40,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE181
Black,150,80,40,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE182
Black,100,40,40,6.0,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,105,40,40,6.0,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,110,40,40,6.0,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,115,40,40,6.0,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,120,40,40,6.0,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,100,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,105,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,110,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,115,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,120,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,100,50,50,7.0,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,105,50,50,7.0,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,110,50,50,7.0,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,115,50,50,7.0,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,120,50,50,7.0,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Black,100,55,55,7.5,900,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
